time,temp,humidity,wind_speed,precip,events,date
9:51 AM,75.9 °F,48%,4.6 mph,N/A,,2014/7/11
10:51 AM,79.0 °F,44%,4.6 mph,N/A,,2014/7/11
11:51 AM,82.0 °F,37%,4.6 mph,N/A,,2014/7/11
12:51 PM,82.9 °F,38%,5.8 mph,N/A,,2014/7/11
1:51 PM,84.0 °F,37%,5.8 mph,N/A,,2014/7/11
2:51 PM,84.9 °F,37%,6.9 mph,N/A,,2014/7/11
3:51 PM,84.0 °F,40%,5.8 mph,N/A,,2014/7/11
4:51 PM,81.0 °F,47%,Calm,N/A,,2014/7/11
5:51 PM,78.1 °F,56%,4.6 mph,N/A,,2014/7/11
6:51 PM,77.0 °F,60%,Calm,N/A,,2014/7/11
7:51 PM,75.9 °F,62%,6.9 mph,N/A,,2014/7/11
8:51 PM,73.9 °F,68%,Calm,N/A,,2014/7/11
9:51 PM,73.0 °F,68%,Calm,N/A,,2014/7/11
10:51 PM,72.0 °F,68%,Calm,N/A,,2014/7/11
11:51 PM,72.0 °F,68%,4.6 mph,N/A,,2014/7/11
12:51 AM,72.0 °F,68%,Calm,N/A,,2014/7/12
1:51 AM,72.0 °F,71%,Calm,N/A,,2014/7/12
2:51 AM,72.0 °F,68%,Calm,N/A,,2014/7/12
3:51 AM,72.0 °F,68%,Calm,N/A,,2014/7/12
4:51 AM,72.0 °F,68%,Calm,N/A,,2014/7/12
5:51 AM,71.1 °F,70%,Calm,N/A,,2014/7/12
6:51 AM,73.0 °F,73%,Calm,N/A,,2014/7/12
7:51 AM,73.9 °F,64%,4.6 mph,N/A,,2014/7/12
8:51 AM,75.9 °F,56%,3.5 mph,N/A,,2014/7/12
9:51 AM,78.1 °F,58%,Calm,N/A,,2014/7/12
10:51 AM,80.1 °F,50%,3.5 mph,N/A,,2014/7/12
11:51 AM,81.0 °F,52%,3.5 mph,N/A,,2014/7/12
12:51 PM,84.0 °F,46%,Calm,N/A,,2014/7/12
1:51 PM,84.2 °F,48%,10.4 mph,N/A,,2014/7/12
2:51 PM,82.9 °F,49%,10.4 mph,N/A,,2014/7/12
3:51 PM,81.0 °F,42%,-,N/A,,2014/7/12
4:51 PM,80.1 °F,47%,-,N/A,,2014/7/12
5:51 PM,79.0 °F,47%,5.8 mph,N/A,,2014/7/12
6:51 PM,78.1 °F,48%,4.6 mph,N/A,,2014/7/12
7:51 PM,75.9 °F,54%,3.5 mph,N/A,,2014/7/12
8:51 PM,75.0 °F,62%,6.9 mph,N/A,,2014/7/12
9:51 PM,75.0 °F,62%,4.6 mph,N/A,,2014/7/12
10:51 PM,75.0 °F,53%,4.6 mph,N/A,,2014/7/12
11:51 PM,73.9 °F,57%,3.5 mph,N/A,,2014/7/12
12:51 AM,73.9 °F,57%,3.5 mph,N/A,,2014/7/13
1:51 AM,73.0 °F,64%,-,N/A,,2014/7/13
2:51 AM,73.0 °F,68%,8.1 mph,N/A,,2014/7/13
3:51 AM,73.0 °F,73%,4.6 mph,N/A,,2014/7/13
4:51 AM,72.0 °F,78%,3.5 mph,N/A,,2014/7/13
5:51 AM,72.0 °F,78%,3.5 mph,N/A,,2014/7/13
6:51 AM,72.0 °F,78%,3.5 mph,N/A,,2014/7/13
7:51 AM,73.9 °F,73%,5.8 mph,N/A,,2014/7/13
8:37 AM,75.0 °F,73%,Calm,N/A,,2014/7/13
8:51 AM,75.0 °F,73%,5.8 mph,N/A,,2014/7/13
9:51 AM,75.0 °F,76%,4.6 mph,N/A,,2014/7/13
10:51 AM,73.9 °F,87%,4.6 mph,0.00 in,,2014/7/13
11:21 AM,78.1 °F,76%,4.6 mph,N/A,,2014/7/13
11:51 AM,80.1 °F,69%,3.5 mph,N/A,,2014/7/13
12:51 PM,81.0 °F,65%,4.6 mph,N/A,,2014/7/13
1:51 PM,82.0 °F,62%,5.8 mph,N/A,,2014/7/13
2:51 PM,80.1 °F,69%,4.6 mph,N/A,,2014/7/13
3:51 PM,78.1 °F,71%,9.2 mph,N/A,,2014/7/13
4:15 PM,75.9 °F,85%,3.5 mph,0.03 in,Rain,2014/7/13
4:22 PM,77.0 °F,82%,3.5 mph,0.03 in,,2014/7/13
4:51 PM,77.0 °F,79%,8.1 mph,0.03 in,,2014/7/13
5:51 PM,78.1 °F,76%,5.8 mph,N/A,,2014/7/13
6:51 PM,78.1 °F,74%,5.8 mph,N/A,,2014/7/13
7:51 PM,78.1 °F,76%,4.6 mph,N/A,,2014/7/13
8:51 PM,79.0 °F,74%,5.8 mph,N/A,,2014/7/13
9:51 PM,78.1 °F,76%,4.6 mph,N/A,,2014/7/13
10:51 PM,79.0 °F,72%,5.8 mph,N/A,,2014/7/13
12:51 AM,71.6 °F,94%,-,N/A,,2014/7/14
1:51 AM,69.8 °F,100%,-,N/A,,2014/7/14
2:51 AM,71.6 °F,94%,-,N/A,,2014/7/14
3:51 AM,71.6 °F,94%,-,N/A,,2014/7/14
4:51 AM,71.6 °F,94%,-,N/A,,2014/7/14
5:51 AM,71.6 °F,94%,-,N/A,,2014/7/14
6:51 AM,71.6 °F,94%,-,N/A,,2014/7/14
7:51 AM,71.6 °F,100%,-,N/A,,2014/7/14
8:51 AM,71.6 °F,100%,-,N/A,,2014/7/14
9:51 AM,73.4 °F,94%,-,N/A,,2014/7/14
10:51 AM,75.2 °F,83%,-,N/A,,2014/7/14
11:51 AM,77.0 °F,82%,Calm,N/A,,2014/7/14
12:51 PM,79.0 °F,74%,Calm,N/A,,2014/7/14
1:51 PM,81.0 °F,77%,Calm,N/A,,2014/7/14
2:51 PM,82.0 °F,69%,3.5 mph,N/A,,2014/7/14
3:16 PM,82.0 °F,67%,Calm,N/A,,2014/7/14
3:51 PM,82.9 °F,69%,3.5 mph,N/A,,2014/7/14
4:51 PM,81.0 °F,74%,-,N/A,,2014/7/14
5:51 PM,79.0 °F,79%,5.8 mph,N/A,,2014/7/14
6:51 PM,78.1 °F,81%,5.8 mph,0.00 in,Rain,2014/7/14
7:03 PM,75.0 °F,90%,3.5 mph,0.05 in,Rain,2014/7/14
7:11 PM,75.0 °F,90%,Calm,0.05 in,Rain,2014/7/14
7:51 PM,75.0 °F,94%,3.5 mph,0.05 in,,2014/7/14
7:58 PM,75.0 °F,94%,Calm,N/A,,2014/7/14
8:12 PM,75.0 °F,94%,Calm,0.00 in,Rain,2014/7/14
8:16 PM,73.9 °F,93%,4.6 mph,0.02 in,Rain,2014/7/14
8:25 PM,75.0 °F,90%,Calm,0.08 in,Rain,2014/7/14
8:38 PM,73.9 °F,93%,4.6 mph,0.15 in,Rain,2014/7/14
8:51 PM,73.9 °F,93%,3.5 mph,0.18 in,Rain,2014/7/14
8:57 PM,73.9 °F,93%,Calm,0.00 in,Rain,2014/7/14
9:06 PM,73.9 °F,93%,Calm,0.01 in,Rain,2014/7/14
9:23 PM,73.9 °F,93%,4.6 mph,0.01 in,Rain,2014/7/14
9:29 PM,73.9 °F,93%,4.6 mph,0.02 in,Rain,2014/7/14
9:37 PM,73.9 °F,93%,Calm,0.03 in,Rain,2014/7/14
9:51 PM,73.9 °F,93%,3.5 mph,0.04 in,Rain,2014/7/14
10:04 PM,73.9 °F,93%,5.8 mph,0.03 in,Rain,2014/7/14
10:21 PM,73.0 °F,93%,Calm,0.06 in,Rain,2014/7/14
10:29 PM,73.0 °F,93%,3.5 mph,0.07 in,Rain,2014/7/14
10:51 PM,73.0 °F,93%,5.8 mph,0.13 in,Rain,2014/7/14
11:00 PM,73.0 °F,93%,5.8 mph,0.00 in,Rain,2014/7/14
11:09 PM,73.0 °F,93%,5.8 mph,0.03 in,Rain,2014/7/14
11:15 PM,73.0 °F,93%,5.8 mph,0.04 in,Rain,2014/7/14
11:51 PM,73.0 °F,93%,4.6 mph,0.05 in,Rain,2014/7/14
12:22 AM,73.0 °F,93%,Calm,0.01 in,,2014/7/15
12:51 AM,73.0 °F,93%,4.6 mph,0.01 in,,2014/7/15
1:51 AM,73.0 °F,93%,3.5 mph,N/A,,2014/7/15
2:06 AM,73.0 °F,93%,Calm,N/A,,2014/7/15
2:51 AM,73.0 °F,93%,4.6 mph,N/A,,2014/7/15
3:51 AM,73.0 °F,93%,5.8 mph,N/A,,2014/7/15
4:51 AM,73.0 °F,93%,4.6 mph,N/A,,2014/7/15
5:09 AM,73.0 °F,93%,Calm,N/A,,2014/7/15
5:51 AM,73.0 °F,93%,4.6 mph,N/A,,2014/7/15
6:02 AM,73.0 °F,93%,5.8 mph,N/A,,2014/7/15
6:51 AM,73.9 °F,91%,3.5 mph,N/A,,2014/7/15
7:51 AM,75.0 °F,87%,3.5 mph,N/A,,2014/7/15
8:34 AM,77.0 °F,84%,Calm,N/A,,2014/7/15
8:51 AM,77.0 °F,84%,Calm,N/A,,2014/7/15
9:11 AM,77.0 °F,84%,3.5 mph,N/A,,2014/7/15
9:51 AM,79.0 °F,82%,Calm,N/A,,2014/7/15
10:10 AM,79.0 °F,82%,3.5 mph,N/A,,2014/7/15
10:44 AM,80.1 °F,79%,4.6 mph,N/A,,2014/7/15
10:51 AM,79.0 °F,79%,-,N/A,,2014/7/15
11:51 AM,78.1 °F,84%,8.1 mph,N/A,,2014/7/15
12:16 PM,81.0 °F,79%,3.5 mph,N/A,,2014/7/15
12:51 PM,82.0 °F,76%,4.6 mph,N/A,,2014/7/15
1:51 PM,84.0 °F,72%,Calm,N/A,,2014/7/15
2:21 PM,81.0 °F,77%,5.8 mph,0.00 in,Rain,2014/7/15
2:23 PM,80.1 °F,81%,6.9 mph,0.01 in,Rain,2014/7/15
2:48 PM,73.4 °F,94%,3.5 mph,0.59 in,"Fog
	,
Rain",2014/7/15
2:51 PM,73.0 °F,93%,Calm,0.78 in,"Fog
	,
Rain",2014/7/15
3:01 PM,73.9 °F,91%,3.5 mph,0.13 in,Rain,2014/7/15
3:05 PM,73.9 °F,91%,4.6 mph,0.13 in,Rain,2014/7/15
3:07 PM,73.9 °F,91%,Calm,0.13 in,,2014/7/15
3:51 PM,73.0 °F,93%,Calm,0.13 in,,2014/7/15
4:51 PM,75.0 °F,94%,4.6 mph,0.01 in,,2014/7/15
5:51 PM,75.0 °F,90%,Calm,N/A,,2014/7/15
6:51 PM,73.9 °F,91%,Calm,0.01 in,Rain,2014/7/15
6:58 PM,73.0 °F,90%,Calm,0.03 in,Rain,2014/7/15
7:07 PM,73.0 °F,93%,3.5 mph,0.04 in,Rain,2014/7/15
7:30 PM,73.0 °F,93%,3.5 mph,0.09 in,Rain,2014/7/15
7:51 PM,73.0 °F,93%,Calm,0.17 in,Rain,2014/7/15
8:10 PM,73.0 °F,93%,3.5 mph,0.03 in,Rain,2014/7/15
8:17 PM,72.0 °F,93%,Calm,0.04 in,Rain,2014/7/15
8:25 PM,72.0 °F,93%,Calm,0.06 in,Rain,2014/7/15
8:37 PM,72.0 °F,93%,Calm,0.11 in,Rain,2014/7/15
8:47 PM,71.6 °F,94%,Calm,0.14 in,Rain,2014/7/15
8:51 PM,72.0 °F,93%,3.5 mph,0.15 in,Rain,2014/7/15
9:12 PM,73.0 °F,93%,Calm,0.03 in,Rain,2014/7/15
9:51 PM,73.0 °F,93%,6.9 mph,0.05 in,,2014/7/15
10:00 PM,72.0 °F,93%,Calm,N/A,,2014/7/15
10:20 PM,73.0 °F,93%,Calm,N/A,,2014/7/15
10:39 PM,72.0 °F,93%,Calm,N/A,,2014/7/15
10:51 PM,72.0 °F,93%,Calm,N/A,,2014/7/15
11:01 PM,72.0 °F,93%,3.5 mph,N/A,,2014/7/15
11:14 PM,72.0 °F,93%,4.6 mph,N/A,,2014/7/15
11:44 PM,72.0 °F,93%,Calm,N/A,,2014/7/15
11:51 PM,72.0 °F,91%,Calm,N/A,,2014/7/15
11:59 PM,72.0 °F,93%,Calm,N/A,,2014/7/15
12:14 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
12:28 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
12:33 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
12:40 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
12:51 AM,72.0 °F,93%,3.5 mph,N/A,,2014/7/16
1:05 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
1:15 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
1:31 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
1:51 AM,71.6 °F,94%,3.5 mph,N/A,,2014/7/16
2:01 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
2:25 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
2:33 AM,72.0 °F,93%,3.5 mph,N/A,,2014/7/16
2:51 AM,72.0 °F,93%,Calm,N/A,,2014/7/16
2:59 AM,72.0 °F,93%,3.5 mph,N/A,,2014/7/16
3:26 AM,72.0 °F,91%,5.8 mph,N/A,,2014/7/16
3:51 AM,72.0 °F,91%,3.5 mph,N/A,,2014/7/16
4:51 AM,72.0 °F,91%,4.6 mph,N/A,,2014/7/16
5:26 AM,72.0 °F,91%,5.8 mph,N/A,,2014/7/16
5:32 AM,72.0 °F,91%,Calm,N/A,,2014/7/16
5:51 AM,72.0 °F,91%,3.5 mph,N/A,,2014/7/16
6:04 AM,72.0 °F,91%,Calm,N/A,,2014/7/16
6:21 AM,72.0 °F,93%,3.5 mph,N/A,,2014/7/16
6:51 AM,72.0 °F,93%,6.9 mph,N/A,,2014/7/16
7:49 AM,69.8 °F,83%,Calm,N/A,,2014/7/16
7:51 AM,70.0 °F,81%,3.5 mph,N/A,,2014/7/16
8:51 AM,69.1 °F,84%,5.8 mph,0.00 in,,2014/7/16
9:51 AM,69.1 °F,78%,6.9 mph,N/A,,2014/7/16
10:51 AM,70.0 °F,68%,5.8 mph,N/A,,2014/7/16
11:51 AM,71.1 °F,73%,Calm,N/A,,2014/7/16
12:51 PM,73.0 °F,61%,3.5 mph,N/A,,2014/7/16
1:51 PM,75.9 °F,54%,3.5 mph,N/A,,2014/7/16
2:51 PM,78.1 °F,46%,Calm,N/A,,2014/7/16
3:51 PM,80.1 °F,50%,Calm,N/A,,2014/7/16
4:51 PM,80.1 °F,48%,5.8 mph,N/A,,2014/7/16
5:51 PM,79.0 °F,48%,4.6 mph,N/A,,2014/7/16
6:51 PM,79.0 °F,44%,-,N/A,,2014/7/16
7:51 PM,78.1 °F,43%,4.6 mph,N/A,,2014/7/16
8:51 PM,75.9 °F,48%,4.6 mph,N/A,,2014/7/16
9:51 PM,75.9 °F,46%,4.6 mph,N/A,,2014/7/16
10:51 PM,73.9 °F,48%,Calm,N/A,,2014/7/16
11:51 PM,73.9 °F,48%,4.6 mph,N/A,,2014/7/16
12:51 AM,73.0 °F,49%,4.6 mph,N/A,,2014/7/17
1:51 AM,72.0 °F,57%,Calm,N/A,,2014/7/17
2:51 AM,70.0 °F,61%,4.6 mph,N/A,,2014/7/17
3:51 AM,68.0 °F,73%,4.6 mph,N/A,,2014/7/17
4:51 AM,70.0 °F,53%,4.6 mph,N/A,,2014/7/17
5:51 AM,69.1 °F,53%,4.6 mph,N/A,,2014/7/17
6:51 AM,68.0 °F,56%,5.8 mph,N/A,,2014/7/17
7:51 AM,69.1 °F,61%,Calm,N/A,,2014/7/17
8:51 AM,71.1 °F,61%,5.8 mph,N/A,,2014/7/17
9:51 AM,73.0 °F,53%,5.8 mph,N/A,,2014/7/17
10:51 AM,75.0 °F,51%,4.6 mph,N/A,,2014/7/17
11:51 AM,77.0 °F,48%,5.8 mph,N/A,,2014/7/17
12:51 PM,75.9 °F,50%,4.6 mph,N/A,,2014/7/17
1:51 PM,78.1 °F,45%,Calm,N/A,,2014/7/17
2:51 PM,75.9 °F,52%,4.6 mph,N/A,,2014/7/17
3:51 PM,78.1 °F,45%,Calm,N/A,,2014/7/17
4:51 PM,75.0 °F,57%,3.5 mph,N/A,,2014/7/17
5:51 PM,75.9 °F,46%,5.8 mph,N/A,,2014/7/17
6:51 PM,75.9 °F,48%,5.8 mph,N/A,,2014/7/17
7:51 PM,77.0 °F,42%,8.1 mph,N/A,,2014/7/17
8:51 PM,75.9 °F,38%,5.8 mph,N/A,,2014/7/17
9:51 PM,75.0 °F,43%,3.5 mph,N/A,,2014/7/17
10:51 PM,73.0 °F,49%,4.6 mph,N/A,,2014/7/17
11:51 PM,72.0 °F,53%,3.5 mph,N/A,,2014/7/17
12:51 AM,70.0 °F,59%,Calm,N/A,,2014/7/18
1:51 AM,69.1 °F,63%,3.5 mph,N/A,,2014/7/18
2:51 AM,68.0 °F,65%,3.5 mph,N/A,,2014/7/18
3:51 AM,66.0 °F,70%,Calm,N/A,,2014/7/18
4:51 AM,66.0 °F,68%,4.6 mph,N/A,,2014/7/18
5:51 AM,64.9 °F,70%,Calm,N/A,,2014/7/18
6:51 AM,66.0 °F,73%,3.5 mph,N/A,,2014/7/18
7:51 AM,69.1 °F,58%,3.5 mph,N/A,,2014/7/18
8:51 AM,71.1 °F,51%,5.8 mph,N/A,,2014/7/18
9:51 AM,73.0 °F,44%,8.1 mph,N/A,,2014/7/18
10:51 AM,75.0 °F,41%,9.2 mph,N/A,,2014/7/18
11:51 AM,77.0 °F,42%,6.9 mph,N/A,,2014/7/18
12:51 PM,79.0 °F,38%,8.1 mph,N/A,,2014/7/18
1:51 PM,79.0 °F,38%,4.6 mph,N/A,,2014/7/18
2:51 PM,79.0 °F,44%,3.5 mph,N/A,,2014/7/18
3:51 PM,80.1 °F,36%,Calm,N/A,,2014/7/18
4:51 PM,80.1 °F,38%,3.5 mph,N/A,,2014/7/18
5:51 PM,79.0 °F,36%,4.6 mph,N/A,,2014/7/18
6:51 PM,77.0 °F,40%,-,N/A,,2014/7/18
7:51 PM,77.0 °F,40%,4.6 mph,N/A,,2014/7/18
8:51 PM,73.4 °F,44%,-,N/A,,2014/7/18
9:51 PM,71.6 °F,46%,-,N/A,,2014/7/18
10:51 PM,71.6 °F,50%,-,N/A,,2014/7/18
11:51 PM,69.8 °F,53%,-,N/A,,2014/7/18
12:51 AM,69.8 °F,46%,-,N/A,,2014/7/19
1:51 AM,69.8 °F,46%,-,N/A,,2014/7/19
2:51 AM,69.8 °F,49%,-,N/A,,2014/7/19
3:51 AM,69.8 °F,56%,-,N/A,,2014/7/19
4:51 AM,69.8 °F,56%,-,N/A,,2014/7/19
5:51 AM,68.0 °F,60%,-,N/A,,2014/7/19
6:51 AM,68.0 °F,68%,-,N/A,,2014/7/19
7:51 AM,69.8 °F,78%,-,N/A,,2014/7/19
8:51 AM,69.8 °F,78%,-,N/A,,2014/7/19
9:51 AM,73.0 °F,64%,3.5 mph,N/A,,2014/7/19
10:51 AM,75.0 °F,51%,5.8 mph,N/A,,2014/7/19
11:51 AM,75.0 °F,51%,4.6 mph,N/A,,2014/7/19
12:51 PM,75.9 °F,54%,6.9 mph,N/A,,2014/7/19
1:51 PM,75.2 °F,53%,-,N/A,,2014/7/19
2:51 PM,75.2 °F,53%,-,N/A,,2014/7/19
3:51 PM,73.4 °F,61%,-,N/A,,2014/7/19
4:51 PM,75.2 °F,53%,-,N/A,,2014/7/19
5:51 PM,75.2 °F,53%,-,N/A,,2014/7/19
7:51 PM,73.4 °F,53%,-,N/A,,2014/7/19
8:51 PM,71.6 °F,57%,-,N/A,,2014/7/19
9:51 PM,69.8 °F,60%,-,N/A,,2014/7/19
11:51 PM,69.8 °F,64%,-,N/A,,2014/7/19
12:51 AM,69.8 °F,64%,-,N/A,,2014/7/20
1:51 AM,69.8 °F,68%,-,N/A,,2014/7/20
2:51 AM,68.0 °F,78%,-,N/A,,2014/7/20
3:51 AM,68.0 °F,78%,-,N/A,,2014/7/20
4:51 AM,66.2 °F,83%,-,N/A,,2014/7/20
5:51 AM,68.0 °F,73%,-,N/A,,2014/7/20
6:51 AM,66.2 °F,73%,-,N/A,,2014/7/20
7:51 AM,66.2 °F,73%,-,N/A,,2014/7/20
8:51 AM,69.8 °F,64%,-,N/A,,2014/7/20
9:51 AM,69.8 °F,73%,-,N/A,,2014/7/20
10:51 AM,73.4 °F,65%,-,N/A,,2014/7/20
11:51 AM,75.2 °F,65%,-,N/A,,2014/7/20
12:51 PM,78.1 °F,58%,5.8 mph,N/A,,2014/7/20
1:51 PM,78.1 °F,58%,-,N/A,,2014/7/20
2:51 PM,78.1 °F,56%,3.5 mph,N/A,,2014/7/20
3:51 PM,78.1 °F,56%,9.2 mph,N/A,,2014/7/20
4:51 PM,75.9 °F,50%,9.2 mph,N/A,,2014/7/20
5:51 PM,75.0 °F,51%,5.8 mph,N/A,,2014/7/20
6:51 PM,73.9 °F,50%,5.8 mph,N/A,,2014/7/20
7:51 PM,73.9 °F,48%,4.6 mph,N/A,,2014/7/20
8:51 PM,72.0 °F,51%,3.5 mph,N/A,,2014/7/20
9:51 PM,71.1 °F,66%,Calm,N/A,,2014/7/20
10:51 PM,70.0 °F,73%,Calm,N/A,,2014/7/20
11:51 PM,69.1 °F,75%,Calm,N/A,,2014/7/20
12:51 AM,69.1 °F,78%,Calm,N/A,,2014/7/21
1:51 AM,69.1 °F,78%,Calm,N/A,,2014/7/21
2:51 AM,68.0 °F,81%,Calm,N/A,,2014/7/21
3:51 AM,68.0 °F,78%,3.5 mph,N/A,,2014/7/21
4:51 AM,66.9 °F,81%,3.5 mph,N/A,,2014/7/21
5:51 AM,68.0 °F,76%,Calm,N/A,,2014/7/21
6:51 AM,68.0 °F,76%,Calm,N/A,,2014/7/21
7:01 AM,68.0 °F,76%,Calm,N/A,,2014/7/21
7:51 AM,69.1 °F,73%,Calm,N/A,,2014/7/21
8:51 AM,71.1 °F,68%,4.6 mph,N/A,,2014/7/21
9:51 AM,73.9 °F,62%,4.6 mph,N/A,,2014/7/21
10:51 AM,75.9 °F,58%,4.6 mph,N/A,,2014/7/21
11:51 AM,79.0 °F,52%,3.5 mph,N/A,,2014/7/21
12:51 PM,81.0 °F,47%,Calm,N/A,,2014/7/21
1:51 PM,82.9 °F,49%,Calm,N/A,,2014/7/21
2:51 PM,82.9 °F,42%,3.5 mph,N/A,,2014/7/21
3:51 PM,84.9 °F,38%,4.6 mph,N/A,,2014/7/21
4:51 PM,81.0 °F,52%,3.5 mph,N/A,,2014/7/21
5:51 PM,79.0 °F,56%,Calm,N/A,,2014/7/21
6:51 PM,78.1 °F,58%,-,N/A,,2014/7/21
7:51 PM,75.9 °F,62%,3.5 mph,N/A,,2014/7/21
8:51 PM,73.9 °F,68%,Calm,N/A,,2014/7/21
9:51 PM,73.9 °F,64%,Calm,N/A,,2014/7/21
10:51 PM,73.9 °F,64%,Calm,N/A,,2014/7/21
11:51 PM,73.0 °F,68%,Calm,N/A,,2014/7/21
12:51 AM,72.0 °F,68%,3.5 mph,N/A,,2014/7/22
1:51 AM,72.0 °F,68%,6.9 mph,N/A,,2014/7/22
2:51 AM,72.0 °F,64%,4.6 mph,N/A,,2014/7/22
3:51 AM,72.0 °F,66%,Calm,N/A,,2014/7/22
4:51 AM,71.1 °F,68%,3.5 mph,N/A,,2014/7/22
5:51 AM,71.1 °F,68%,4.6 mph,N/A,,2014/7/22
6:51 AM,71.1 °F,70%,3.5 mph,N/A,,2014/7/22
7:51 AM,73.9 °F,68%,Calm,N/A,,2014/7/22
8:51 AM,75.9 °F,67%,Calm,N/A,,2014/7/22
9:51 AM,78.1 °F,62%,Calm,N/A,,2014/7/22
10:51 AM,80.1 °F,62%,3.5 mph,N/A,,2014/7/22
11:51 AM,82.9 °F,56%,5.8 mph,N/A,,2014/7/22
12:51 PM,84.0 °F,53%,4.6 mph,N/A,,2014/7/22
1:51 PM,84.0 °F,56%,Calm,N/A,,2014/7/22
2:51 PM,84.9 °F,55%,-,N/A,,2014/7/22
3:51 PM,84.0 °F,56%,4.6 mph,N/A,,2014/7/22
4:51 PM,82.9 °F,58%,6.9 mph,N/A,,2014/7/22
5:51 PM,81.0 °F,60%,Calm,N/A,,2014/7/22
6:51 PM,81.0 °F,60%,4.6 mph,N/A,,2014/7/22
7:51 PM,80.1 °F,62%,4.6 mph,N/A,,2014/7/22
8:51 PM,79.0 °F,64%,4.6 mph,N/A,,2014/7/22
9:51 PM,78.1 °F,66%,4.6 mph,N/A,,2014/7/22
10:51 PM,78.1 °F,62%,4.6 mph,N/A,,2014/7/22
11:51 PM,77.0 °F,62%,6.9 mph,N/A,,2014/7/22
12:51 AM,75.9 °F,64%,5.8 mph,N/A,,2014/7/23
1:51 AM,75.9 °F,62%,4.6 mph,N/A,,2014/7/23
2:51 AM,75.0 °F,64%,4.6 mph,N/A,,2014/7/23
3:51 AM,73.9 °F,66%,6.9 mph,N/A,,2014/7/23
4:51 AM,73.0 °F,71%,4.6 mph,N/A,,2014/7/23
5:43 AM,73.0 °F,68%,6.9 mph,N/A,,2014/7/23
5:51 AM,73.0 °F,71%,3.5 mph,N/A,,2014/7/23
6:51 AM,73.0 °F,71%,3.5 mph,N/A,,2014/7/23
7:51 AM,75.0 °F,71%,3.5 mph,N/A,,2014/7/23
8:51 AM,77.0 °F,71%,5.8 mph,N/A,,2014/7/23
9:51 AM,79.0 °F,66%,6.9 mph,N/A,,2014/7/23
10:51 AM,82.0 °F,65%,6.9 mph,N/A,,2014/7/23
11:51 AM,84.9 °F,63%,5.8 mph,N/A,,2014/7/23
12:51 PM,86.0 °F,61%,5.8 mph,N/A,,2014/7/23
1:51 PM,84.9 °F,65%,6.9 mph,N/A,,2014/7/23
2:51 PM,84.9 °F,63%,3.5 mph,N/A,,2014/7/23
3:51 PM,86.0 °F,63%,5.8 mph,N/A,,2014/7/23
4:51 PM,84.9 °F,65%,-,N/A,,2014/7/23
5:51 PM,84.9 °F,65%,-,N/A,,2014/7/23
6:51 PM,84.0 °F,65%,4.6 mph,N/A,,2014/7/23
7:51 PM,86.0 °F,59%,8.1 mph,N/A,,2014/7/23
8:51 PM,75.9 °F,82%,4.6 mph,0.08 in,Rain,2014/7/23
9:09 PM,73.0 °F,90%,3.5 mph,0.10 in,Rain,2014/7/23
9:51 PM,73.9 °F,91%,5.8 mph,0.10 in,Rain,2014/7/23
10:51 PM,75.0 °F,90%,4.6 mph,0.01 in,Rain,2014/7/23
11:51 PM,73.9 °F,93%,Calm,0.00 in,,2014/7/23
12:51 AM,75.0 °F,82%,3.5 mph,N/A,,2014/7/24
1:51 AM,73.9 °F,82%,Calm,N/A,,2014/7/24
2:51 AM,73.9 °F,79%,3.5 mph,N/A,,2014/7/24
3:51 AM,73.0 °F,79%,-,N/A,,2014/7/24
4:51 AM,73.0 °F,73%,-,N/A,,2014/7/24
5:51 AM,73.0 °F,71%,3.5 mph,N/A,,2014/7/24
6:51 AM,72.0 °F,76%,4.6 mph,N/A,,2014/7/24
7:26 AM,72.0 °F,76%,4.6 mph,N/A,,2014/7/24
7:51 AM,72.0 °F,78%,3.5 mph,N/A,,2014/7/24
8:51 AM,73.9 °F,71%,3.5 mph,N/A,,2014/7/24
9:18 AM,73.9 °F,71%,9.2 mph,N/A,,2014/7/24
9:51 AM,73.9 °F,68%,5.8 mph,N/A,,2014/7/24
10:46 AM,73.4 °F,69%,5.8 mph,N/A,,2014/7/24
10:51 AM,73.9 °F,68%,3.5 mph,N/A,,2014/7/24
11:51 AM,75.0 °F,64%,5.8 mph,N/A,,2014/7/24
12:51 PM,75.9 °F,60%,6.9 mph,N/A,,2014/7/24
1:51 PM,77.0 °F,58%,5.8 mph,N/A,,2014/7/24
2:51 PM,79.0 °F,47%,4.6 mph,N/A,,2014/7/24
3:51 PM,79.0 °F,50%,8.1 mph,N/A,,2014/7/24
4:51 PM,77.0 °F,47%,6.9 mph,N/A,,2014/7/24
5:51 PM,78.1 °F,48%,9.2 mph,N/A,,2014/7/24
6:51 PM,75.9 °F,54%,6.9 mph,N/A,,2014/7/24
7:51 PM,75.9 °F,50%,5.8 mph,N/A,,2014/7/24
